Season,Name,Basin,BasinName,OceanCode,Ocean,StormType,MaxWindMPH,MaxWindKM,MinPressure,StartDate,EndDate,StormLength,Lat,Lon
1983,NANO,SP,South Pacific,P,Pacific,Not Reported,75,121,970,21JAN1983,28JAN1983,7,-18.2,-140.5
1983,ELINOR,SP,South Pacific,P,Pacific,Not Reported,127,204,935,10FEB1983,04MAR1983,22,-15.8,154.6
1983,NISHA,SP,South Pacific,P,Pacific,Not Reported,35,56,997,20FEB1983,21FEB1983,1,-15,-146
1983,NISHA/ORAMA,SP,South Pacific,P,Pacific,Not Reported,115,185,925,20FEB1983,27FEB1983,7,-16,-147.4
1983,OSCAR,SP,South Pacific,P,Pacific,Not Reported,127,204,920,23FEB1983,06MAR1983,11,-17.5,175.2
1983,PREMA,SP,South Pacific,P,Pacific,Not Reported,52,84,987,25FEB1983,06MAR1983,9,-12.6,-160.5
1983,KEN,SI,South Indian,I,Indian,Not Reported,75,121,970,28FEB1983,06MAR1983,6,-15,124.5
1983,REWA,SP,South Pacific,P,Pacific,Not Reported,115,185,925,07MAR1983,15MAR1983,8,-15.5,-149.7
1983,SABA,SP,South Pacific,P,Pacific,Not Reported,58,93,985,20MAR1983,25MAR1983,5,-18.2,-135.3
1983,SARAH,SP,South Pacific,P,Pacific,Not Reported,104,167,940,23MAR1983,03APR1983,11,-18.6,-178
1983,TOMASI,SP,South Pacific,P,Pacific,Not Reported,115,185,925,28MAR1983,05APR1983,8,-19.1,-168.1
1983,LENA,SI,South Indian,I,Indian,Not Reported,75,121,980,02APR1983,09APR1983,7,-19.4,116.9
1983,VEENA,SP,South Pacific,P,Pacific,Not Reported,115,185,925,08APR1983,14APR1983,6,-14,-147.9
1983,WILLIAM,SP,South Pacific,P,Pacific,Not Reported,92,148,955,15APR1983,23APR1983,8,-17.4,-139.8
1983,NAOMI,SI,South Indian,I,Indian,Not Reported,92,148,960,21APR1983,02MAY1983,11,-9.7,82.7
1983,MONTY,SI,South Indian,I,Indian,Not Reported,75,121,975,22APR1983,29APR1983,7,-15.3,103.7
1983,ADOLPH,EP,East Pacific,P,Pacific,Extratropical,109,175,,21MAY1983,28MAY1983,7,11.4,-103.2
1983,BARBARA,EP,East Pacific,P,Pacific,Tropical,132,212,,09JUN1983,18JUN1983,9,13.5,-111.5
1983,FELY,SI,South Indian,I,Indian,Tropical,23,37,1003,22JUN1983,24JUN1983,2,-16.4,51
1983,SARAH,WP,West Pacific,P,Pacific,Extratropical,40,64,998,24JUN1983,27JUN1983,3,15.6,109.8
1983,COSME,EP,East Pacific,P,Pacific,Tropical,40,64,,02JUL1983,05JUL1983,3,14.8,-112.8
1983,DALILIA,EP,East Pacific,P,Pacific,Tropical,69,111,,05JUL1983,12JUL1983,7,16.9,-109.2
1983,TIP,WP,West Pacific,P,Pacific,Extratropical,75,121,975,10JUL1983,14JUL1983,4,15.7,115.9
1983,VERA,WP,West Pacific,P,Pacific,Tropical,86,138,965,10JUL1983,19JUL1983,9,19,112.2
1983,ERICK,EP,East Pacific,P,Pacific,Tropical,63,101,,12JUL1983,16JUL1983,4,14.2,-111.4
1983,FLOSSIE,EP,East Pacific,P,Pacific,Tropical,58,93,,17JUL1983,21JUL1983,4,20.3,-112.2
1983,WAYNE,WP,West Pacific,P,Pacific,Tropical,127,204,920,22JUL1983,26JUL1983,4,19.3,124.4
1983,GIL,EP,East Pacific,P,Pacific,Tropical,92,148,,23JUL1983,05AUG1983,13,11.7,-112.8
1983,HENRIETTE,EP,East Pacific,P,Pacific,Tropical,132,212,,27JUL1983,06AUG1983,10,12,-114.3
1983,ABBY,WP,West Pacific,P,Pacific,Extratropical,138,222,895,04AUG1983,24AUG1983,20,17.8,130.8
1983,ISMAEL,EP,East Pacific,P,Pacific,Tropical,98,158,,08AUG1983,14AUG1983,6,20.5,-115.5
1983,CARMEN,WP,West Pacific,P,Pacific,Tropical,46,74,992,09AUG1983,15AUG1983,6,19.7,119.8
1983,BEN,WP,West Pacific,P,Pacific,Tropical,63,101,985,11AUG1983,15AUG1983,4,31.8,144.6
1983,ALICIA,NA,North Atlantic,A,Atlantic,Extratropical,115,185,962,15AUG1983,21AUG1983,6,28.9,-95
1983,DOM,WP,West Pacific,P,Pacific,Extratropical,46,74,996,18AUG1983,31AUG1983,13,24.9,142.7
1983,BARRY,NA,North Atlantic,A,Atlantic,Tropical,81,130,986,23AUG1983,29AUG1983,6,25.4,-97.4
1983,JULIETTE,EP,East Pacific,P,Pacific,Tropical,58,93,,24AUG1983,01SEP1983,8,18.2,-119.1
1983,ELLEN,WP,West Pacific,P,Pacific,Extratropical,127,204,925,28AUG1983,10SEP1983,13,18.3,123
1983,KIKO,EP,East Pacific,P,Pacific,Tropical,144,232,,31AUG1983,09SEP1983,9,18.9,-108.4
1983,LORENA,EP,East Pacific,P,Pacific,Tropical,115,185,,06SEP1983,14SEP1983,8,16.5,-103.8
1983,CHANTAL,NA,North Atlantic,A,Atlantic,Tropical,75,121,994,10SEP1983,15SEP1983,5,32.8,-60
1983,MANUEL,EP,East Pacific,P,Pacific,Tropical,115,185,,12SEP1983,20SEP1983,8,19.9,-114.8
1983,FORREST,WP,West Pacific,P,Pacific,Extratropical,127,204,885,19SEP1983,30SEP1983,11,18,134.7
1983,NARDA,EP,East Pacific,P,Pacific,Tropical,69,111,,21SEP1983,01OCT1983,10,17.5,-151.4
1983,DEAN,NA,North Atlantic,A,Atlantic,Tropical,63,101,999,26SEP1983,30SEP1983,4,34.5,-70.8
1983,GEORGIA,WP,West Pacific,P,Pacific,Tropical,81,130,980,27SEP1983,02OCT1983,5,19.2,113
1983,OCTAVE,EP,East Pacific,P,Pacific,Tropical,52,84,,27SEP1983,02OCT1983,5,14.2,-121.9
1983,PRISCILLA,EP,East Pacific,P,Pacific,Tropical,115,185,,30SEP1983,07OCT1983,7,15.1,-118.1
1983,HERBERT,WP,West Pacific,P,Pacific,Tropical,52,84,994,06OCT1983,11OCT1983,5,12.1,111.5
1983,IDA,WP,West Pacific,P,Pacific,Extratropical,69,111,975,07OCT1983,13OCT1983,6,24.8,131.8
1983,RAYMOND,EP,East Pacific,P,Pacific,Tropical,144,232,,08OCT1983,20OCT1983,12,12.4,-121.2
1983,JOE,WP,West Pacific,P,Pacific,Tropical,63,101,975,09OCT1983,14OCT1983,5,21.7,112.7
1983,SONIA,EP,East Pacific,P,Pacific,Tropical,46,74,,09OCT1983,14OCT1983,5,11.2,-149.7
1983,TICO,EP,East Pacific,P,Pacific,Extratropical,132,212,,11OCT1983,19OCT1983,8,20.1,-109.5
1983,KIM,WP,West Pacific,P,Pacific,Tropical,46,74,994,15OCT1983,18OCT1983,3,10.3,110.3
1983,LEX,WP,West Pacific,P,Pacific,Tropical,58,93,985,19OCT1983,27OCT1983,8,17.4,112.7
1983,MARGE,WP,West Pacific,P,Pacific,Extratropical,127,204,895,31OCT1983,08NOV1983,8,18.2,135.2
1983,VELMA,EP,East Pacific,P,Pacific,Tropical,40,64,,01NOV1983,03NOV1983,2,7.9,-101.6
1983,NORRIS,WP,West Pacific,P,Pacific,Tropical,52,84,994,08NOV1983,11NOV1983,3,19.5,151.5
1983,ORCHID,WP,West Pacific,P,Pacific,Tropical,127,204,930,16NOV1983,26NOV1983,10,17.1,126.2
1983,PERCY,WP,West Pacific,P,Pacific,Tropical,81,130,970,18NOV1983,25NOV1983,7,7.3,111.4
1983,TD1121,WP,West Pacific,P,Pacific,Tropical,58,93,992,21NOV1983,30NOV1983,9,17.8,128.3
1983,SPERRY,WP,West Pacific,P,Pacific,Tropical,52,84,996,30NOV1983,05DEC1983,5,16.5,131.5
1983,WINNIE,EP,East Pacific,P,Pacific,Tropical,92,148,,04DEC1983,07DEC1983,3,17,-104.1
1983,THELMA,WP,West Pacific,P,Pacific,Tropical,63,101,990,15DEC1983,18DEC1983,3,14.6,133.3
1982,BESSI/ARMELL,SI,South Indian,I,Indian,Tropical,60,97,976,11NOV1981,20NOV1981,9,-11,77
1982,AMELIA,SI,South Indian,I,Indian,Not Reported,40,64,996,30NOV1981,06DEC1981,6,-12.2,126.6
1982,BENEDICTE,SI,South Indian,I,Indian,Tropical,83,134,954,17DEC1981,25DEC1981,8,-17,40
1982,GYAN,SP,South Pacific,P,Pacific,Not Reported,115,185,925,18DEC1981,29DEC1981,11,-19.3,162.6
1982,CLARISSEE,SI,South Indian,I,Indian,Tropical,32,51,997,29DEC1981,07JAN1982,9,-15,78
1982,DAMIA,SI,South Indian,I,Indian,Extratropical,129,208,898,05JAN1982,23JAN1982,18,-13,77.3
1982,HSK1382,SI,South Indian,I,Indian,Not Reported,58,93,986,10JAN1982,21JAN1982,11,-8.5,95.2
1982,HSK1482,SI,South Indian,I,Indian,Not Reported,58,93,980,10JAN1982,22JAN1982,12,-14.6,128.4
1982,ERROL,SI,South Indian,I,Indian,Not Reported,63,101,980,11JAN1982,18JAN1982,7,-13.8,112.8
1982,ABIGAIL,SP,South Pacific,P,Pacific,Not Reported,81,130,965,22JAN1982,07FEB1982,16,-19.9,162
1982,HETTIE,SP,South Pacific,P,Pacific,Not Reported,81,130,965,24JAN1982,06FEB1982,13,-18.2,175.5
1982,GRAHAM,SI,South Indian,I,Indian,Not Reported,63,101,980,27JAN1982,02FEB1982,6,-19.5,120
1982,ELECTRE,SI,South Indian,I,Indian,Tropical,51,82,984,31JAN1982,05FEB1982,5,-18.8,48.9
1982,FRIDA,SI,South Indian,I,Indian,Tropical,41,66,991,31JAN1982,01FEB1982,1,-22.5,48.8
1982,CORAL,SP,South Pacific,P,Pacific,Not Reported,40,64,996,04FEB1982,06FEB1982,2,-14.7,138.5
1982,GABRIELLE,SI,South Indian,I,Indian,Extratropical,51,82,984,05FEB1982,11FEB1982,6,-20.1,56
1982,HARRIET,SI,South Indian,I,Indian,Not Reported,58,93,988,12FEB1982,21FEB1982,9,-12.3,110.3
1982,HEBERTE,SI,South Indian,I,Indian,Not Reported,32,51,997,12FEB1982,14FEB1982,2,-12,73
1982,IAN,SI,South Indian,I,Indian,Not Reported,92,148,964,23FEB1982,07MAR1982,12,-18,120.1
1982,ISABEAU,SI,South Indian,I,Indian,Tropical,32,51,997,23FEB1982,24FEB1982,1,-23,52
1982,ISAAC,SP,South Pacific,P,Pacific,Not Reported,109,175,930,27FEB1982,05MAR1982,6,-20.9,-175.4
1982,MIMIE,WP,West Pacific,P,Pacific,Tropical,58,93,990,15MAR1982,24MAR1982,9,8.2,127.9
1982,JUSTINE,SI,South Indian,I,Indian,Extratropical,94,151,941,16MAR1982,27MAR1982,11,-18,39
1982,NELSON,WP,West Pacific,P,Pacific,Tropical,115,185,935,18MAR1982,31MAR1982,13,9.8,128
1982,ODESSA,WP,West Pacific,P,Pacific,Tropical,86,138,965,29MAR1982,04APR1982,6,13.2,159.9
1982,BERNIE,SP,South Pacific,P,Pacific,Not Reported,115,185,945,01APR1982,14APR1982,13,-17.7,156.6
1982,DOMINIC,SP,South Pacific,P,Pacific,Not Reported,127,204,950,04APR1982,14APR1982,10,-14.3,141.1
1982,KARLA,SI,South Indian,I,Indian,Tropical,106,171,927,25APR1982,30APR1982,5,-13.7,80
1982,CLAUDIA,SP,South Pacific,P,Pacific,Not Reported,46,74,990,14MAY1982,18MAY1982,4,-13.9,159
1982,PAT,WP,West Pacific,P,Pacific,Extratropical,104,167,945,16MAY1982,24MAY1982,8,18.6,124.7
1982,ALETTA,EP,East Pacific,P,Pacific,Tropical,63,101,,20MAY1982,29MAY1982,9,14.1,-103.8
1982,ALBERTO,NA,North Atlantic,A,Atlantic,Tropical,86,138,985,02JUN1982,06JUN1982,4,24,-83.6
1982,BUD,EP,East Pacific,P,Pacific,Tropical,52,84,,15JUN1982,17JUN1982,2,13.3,-106.4
1982,RUBY,WP,West Pacific,P,Pacific,Extratropical,81,130,975,20JUN1982,28JUN1982,8,27.3,140
1982,VAL,WP,West Pacific,P,Pacific,Extratropical,52,84,985,25JUN1982,06JUL1982,11,17.8,114
1982,SKIP,WP,West Pacific,P,Pacific,Extratropical,52,84,992,29JUN1982,03JUL1982,4,24.9,138.9
1982,CARLOTTA,EP,East Pacific,P,Pacific,Tropical,58,93,,01JUL1982,06JUL1982,5,17.8,-112.8
1982,DANIEL,EP,East Pacific,P,Pacific,Tropical,115,185,,07JUL1982,22JUL1982,15,14.3,-114.3
1982,WINONA,WP,West Pacific,P,Pacific,Tropical,58,93,985,10JUL1982,17JUL1982,7,14.7,124.5
1982,EMILIA,EP,East Pacific,P,Pacific,Tropical,63,101,,12JUL1982,15JUL1982,3,12.3,-145.3
1982,FABIO,EP,East Pacific,P,Pacific,Tropical,81,130,,17JUL1982,25JUL1982,8,15.4,-107.4
1982,ANDY(-)1,WP,West Pacific,P,Pacific,Tropical,115,185,930,21JUL1982,01AUG1982,11,21.1,124.6
1982,BESS,WP,West Pacific,P,Pacific,Extratropical,144,232,900,21JUL1982,03AUG1982,13,19.8,145.6
1982,GILMA,EP,East Pacific,P,Pacific,Tropical,127,204,,26JUL1982,02AUG1982,7,15.7,-135.8
1982,HECTOR,EP,East Pacific,P,Pacific,Tropical,75,121,,29JUL1982,03AUG1982,5,13.2,-122.6
1982,IVA,EP,East Pacific,P,Pacific,Tropical,40,64,,01AUG1982,08AUG1982,7,13.2,-111.8
1982,JOHN,EP,East Pacific,P,Pacific,Tropical,115,185,,02AUG1982,11AUG1982,9,12.3,-141
1982,CECIL,WP,West Pacific,P,Pacific,Extratropical,127,204,920,04AUG1982,15AUG1982,11,22.3,123.4
1982,DOT,WP,West Pacific,P,Pacific,Extratropical,92,148,970,08AUG1982,18AUG1982,10,15,132.4
1982,KRISTY,EP,East Pacific,P,Pacific,Tropical,92,148,,08AUG1982,17AUG1982,9,15.3,-157.7
1982,LANE,EP,East Pacific,P,Pacific,Tropical,63,101,,08AUG1982,15AUG1982,7,13.2,-117.7
1982,ELLIS,WP,West Pacific,P,Pacific,Extratropical,115,185,915,18AUG1982,04SEP1982,17,17.4,135.8
1982,FAYE,WP,West Pacific,P,Pacific,Tropical,92,148,960,20AUG1982,03SEP1982,14,12.8,118.6
1982,GORDON,WP,West Pacific,P,Pacific,Extratropical,104,167,945,26AUG1982,08SEP1982,13,24.1,149.4
1982,BERYL,NA,North Atlantic,A,Atlantic,Tropical,69,111,989,28AUG1982,06SEP1982,9,17.2,-36.4
1982,AKONI,EP,East Pacific,P,Pacific,Tropical,52,84,,30AUG1982,02SEP1982,3,13.8,-174
1982,MIRIAM,EP,East Pacific,P,Pacific,Tropical,86,138,,30AUG1982,06SEP1982,7,15.6,-127
1982,HOPE,WP,West Pacific,P,Pacific,Tropical,63,101,980,04SEP1982,07SEP1982,3,16.3,112.5
1982,IRVING,WP,West Pacific,P,Pacific,Tropical,98,158,950,05SEP1982,16SEP1982,11,17.2,113.6
1982,JUDY,WP,West Pacific,P,Pacific,Extratropical,92,148,955,05SEP1982,15SEP1982,10,21.5,134.6
1982,CHRIS,NA,North Atlantic,A,Atlantic,Tropical,63,101,994,09SEP1982,12SEP1982,3,29.8,-93.8
1982,NORMAN,EP,East Pacific,P,Pacific,Tropical,104,167,,09SEP1982,18SEP1982,9,16,-121.3
1982,DEBBY,NA,North Atlantic,A,Atlantic,Extratropical,132,212,950,13SEP1982,20SEP1982,7,38.8,-62.3
1982,EMA,EP,East Pacific,P,Pacific,Tropical,46,74,,15SEP1982,19SEP1982,4,16.5,-142.2
1982,HANA,EP,East Pacific,P,Pacific,Tropical,46,74,,15SEP1982,19SEP1982,4,15.7,-158.7
1982,KEN,WP,West Pacific,P,Pacific,Extratropical,109,175,940,15SEP1982,27SEP1982,12,21,124.3
1982,LOLA,WP,West Pacific,P,Pacific,Extratropical,52,84,990,15SEP1982,19SEP1982,4,27.8,159
1982,OLIVIA,EP,East Pacific,P,Pacific,Tropical,144,232,,18SEP1982,25SEP1982,7,17.1,-110
1982,PAUL,EP,East Pacific,P,Pacific,Tropical,109,175,,18SEP1982,30SEP1982,12,21.5,-110.2
1982,ERNESTO,NA,North Atlantic,A,Atlantic,Extratropical,69,111,997,30SEP1982,03OCT1982,3,28.5,-66.2
1982,ROSA,EP,East Pacific,P,Pacific,Tropical,52,84,,30SEP1982,06OCT1982,6,13.7,-98.7
1982,MAC,WP,West Pacific,P,Pacific,Extratropical,138,222,895,01OCT1982,12OCT1982,11,16.2,138.3
1982,NANCY,WP,West Pacific,P,Pacific,Tropical,115,185,935,10OCT1982,20OCT1982,10,17.6,123.6
1982,OWEN,WP,West Pacific,P,Pacific,Extratropical,104,167,940,14OCT1982,29OCT1982,15,23.2,143.9
1982,SERGIO,EP,East Pacific,P,Pacific,Tropical,127,204,,14OCT1982,23OCT1982,9,13.7,-108.6
1982,TARA,EP,East Pacific,P,Pacific,Tropical,52,84,,19OCT1982,26OCT1982,7,14.7,-118.2
1982,IWA,EP,East Pacific,P,Pacific,Tropical,92,148,,19NOV1982,25NOV1982,6,20.1,-162.9
1982,PAMELA,WP,West Pacific,P,Pacific,Tropical,104,167,940,23NOV1982,08DEC1982,15,11.4,161.2
1982,ROGER,WP,West Pacific,P,Pacific,Tropical,69,111,980,07DEC1982,11DEC1982,4,15,122
1981,ALICE/ADELAI,SI,South Indian,I,Indian,Not Reported,121,195,940,03NOV1980,14NOV1980,11,-10.4,89.4
1981,BETTINA80,SI,South Indian,I,Indian,Tropical,,,,22NOV1980,01DEC1980,9,-18.2,-170.3
1981,DIOLA,SP,South Pacific,P,Pacific,Not Reported,46,74,990,27NOV1980,30NOV1980,3,-20,-139.2
1981,CHRIST80,SI,South Indian,I,Indian,Tropical,,,,03DEC1980,09DEC1980,6,-16.5,106
1981,CAROL,SI,South Indian,I,Indian,Not Reported,127,204,940,12DEC1980,22DEC1980,10,-16.5,106
1981,DAN,SI,South Indian,I,Indian,Not Reported,58,93,985,14DEC1980,18DEC1980,4,-9.7,103.7
1981,DIANA,SI,South Indian,I,Indian,Tropical,,,,17DEC1980,19DEC1980,2,-9.7,103.7
1981,EDNA,SI,South Indian,I,Indian,Not Reported,46,74,994,20DEC1980,27DEC1980,7,-11.1,102.4
1981,FELIX,SI,South Indian,I,Indian,Not Reported,115,185,940,22DEC1980,31DEC1980,9,-14.7,112.2
1981,EDWIGE80,SI,South Indian,I,Indian,Tropical,,,,28DEC1980,01JAN1981,4,-11.1,102.4
1981,FLORINE,SI,South Indian,I,Indian,Extratropical,,,,03JAN1981,11JAN1981,8,-14.7,112.2
1981,ARTHUR,SP,South Pacific,P,Pacific,Not Reported,81,130,965,11JAN1981,17JAN1981,6,-16.7,176.9
1981,MABEL,SI,South Indian,I,Indian,Not Reported,127,204,930,12JAN1981,21JAN1981,9,-18.9,114.8
1981,GAELLE,SI,South Indian,I,Indian,Tropical,,,,16JAN1981,20JAN1981,4,-19.3,163
1981,HELYETTE,SI,South Indian,I,Indian,Extratropical,,,,29JAN1981,06FEB1981,8,-19.3,163
1981,BETSY,SP,South Pacific,P,Pacific,Not Reported,46,74,990,30JAN1981,04FEB1981,5,-18.2,-170.3
1981,CLIFF,SP,South Pacific,P,Pacific,Not Reported,75,121,970,08FEB1981,15FEB1981,7,-17.3,168
1981,EDDIE,SP,South Pacific,P,Pacific,Not Reported,63,101,980,08FEB1981,13FEB1981,5,-16.5,138.2
1981,CYC1981,SP,South Pacific,P,Pacific,Not Reported,58,93,985,16FEB1981,31MAR1981,43,-22,-160.4
1981,IADINE,SI,South Indian,I,Indian,Extratropical,,,,17FEB1981,25FEB1981,8,-19.3,163
1981,DAMAN,SP,South Pacific,P,Pacific,Not Reported,63,101,980,20FEB1981,24FEB1981,4,-18.6,-163
1981,FREDA,SP,South Pacific,P,Pacific,Not Reported,92,148,955,24FEB1981,09MAR1981,13,-19.3,163
1981,NEIL,SI,South Indian,I,Indian,Not Reported,121,195,940,24FEB1981,07MAR1981,11,-16.8,105.9
1981,ESAU,SP,South Pacific,P,Pacific,Not Reported,63,101,980,01MAR1981,05MAR1981,4,-16.1,-167.3
1981,JOHANNE,SI,South Indian,I,Indian,Not Reported,,,,04MAR1981,11MAR1981,7,-19.3,163
1981,TAHMAR,SP,South Pacific,P,Pacific,Not Reported,75,121,970,08MAR1981,13MAR1981,5,-20.4,-148.3
1981,MAX,SI,South Indian,I,Indian,Not Reported,98,158,960,09MAR1981,19MAR1981,10,-12.4,118.9
1981,FREDA,WP,West Pacific,P,Pacific,Tropical,104,167,945,12MAR1981,18MAR1981,6,16.8,162.8
1981,FRAN,SP,South Pacific,P,Pacific,Not Reported,58,93,985,17MAR1981,24MAR1981,7,-18.9,-155.9
1981,KLARA,SI,South Indian,I,Indian,Not Reported,,,,31MAR1981,08APR1981,8,-19.3,163
1981,OLGA,SI,South Indian,I,Indian,Not Reported,109,175,940,05APR1981,15APR1981,10,-13.9,89.5
1981,LISA,SI,South Indian,I,Indian,Tropical,,,,07APR1981,16APR1981,9,-19.3,163
1981,GERALD(-)1,WP,West Pacific,P,Pacific,Tropical,69,111,980,15APR1981,23APR1981,8,8.3,146.6
1981,HOLLY,WP,West Pacific,P,Pacific,Tropical,52,84,996,29APR1981,08MAY1981,9,9.5,155
1981,ARLENE,NA,North Atlantic,A,Atlantic,Tropical,58,93,999,06MAY1981,09MAY1981,3,23,-74.5
1981,PADDY,SI,South Indian,I,Indian,Not Reported,75,121,973,24MAY1981,30MAY1981,6,-12.2,92
1981,ADRIAN,EP,East Pacific,P,Pacific,Tropical,46,74,,30MAY1981,04JUN1981,5,13,-102.8
1981,IKE,WP,West Pacific,P,Pacific,Tropical,69,111,965,08JUN1981,17JUN1981,9,21.3,118.7
1981,JUNE,WP,West Pacific,P,Pacific,Extratropical,81,130,965,15JUN1981,26JUN1981,11,20.9,123.5
1981,KELLY,WP,West Pacific,P,Pacific,Tropical,69,111,975,27JUN1981,06JUL1981,9,14.8,114.8
1981,BEATRIZ,EP,East Pacific,P,Pacific,Tropical,86,138,,28JUN1981,04JUL1981,6,16.1,-112.9
1981,BRET,NA,North Atlantic,A,Atlantic,Tropical,69,111,996,29JUN1981,01JUL1981,2,36,-71
1981,LYNN,WP,West Pacific,P,Pacific,Tropical,63,101,985,02JUL1981,07JUL1981,5,15.5,121.5
1981,CALVIN,EP,East Pacific,P,Pacific,Tropical,52,84,,04JUL1981,09JUL1981,5,14.3,-105.7
1981,DORA,EP,East Pacific,P,Pacific,Tropical,92,148,,10JUL1981,16JUL1981,6,17.4,-121.2
1981,EUGENE,EP,East Pacific,P,Pacific,Tropical,52,84,,16JUL1981,21JUL1981,5,18.1,-112.7
1981,MAURY,WP,West Pacific,P,Pacific,Extratropical,58,93,985,17JUL1981,23JUL1981,6,23.9,125.4
1981,TD0721,WP,West Pacific,P,Pacific,Extratropical,46,74,992,21JUL1981,25JUL1981,4,26.6,122.2
1981,OGDEN,WP,West Pacific,P,Pacific,Tropical,58,93,975,26JUL1981,01AUG1981,6,28.2,140.6
1981,TD0731,WP,West Pacific,P,Pacific,Tropical,46,74,988,31JUL1981,02AUG1981,2,19,141
1981,CINDY,NA,North Atlantic,A,Atlantic,Extratropical,58,93,1002,02AUG1981,05AUG1981,3,39,-63.8
1981,PHYLLIS,WP,West Pacific,P,Pacific,Extratropical,63,101,975,02AUG1981,08AUG1981,6,38.5,145.3
1981,ROY,WP,West Pacific,P,Pacific,Tropical,52,84,985,02AUG1981,11AUG1981,9,16.8,117.2
1981,FERNANDA,EP,East Pacific,P,Pacific,Tropical,104,167,,06AUG1981,13AUG1981,7,17.8,-130.6
1981,SUSAN,WP,West Pacific,P,Pacific,Extratropical,69,111,980,06AUG1981,15AUG1981,9,31.6,161.3
1981,DENNIS,NA,North Atlantic,A,Atlantic,Extratropical,81,130,995,07AUG1981,22AUG1981,15,37.1,-70.4
1981,GREG,EP,East Pacific,P,Pacific,Tropical,75,121,,13AUG1981,22AUG1981,9,18,-138.7
1981,THAD,WP,West Pacific,P,Pacific,Extratropical,81,130,955,15AUG1981,25AUG1981,10,22.2,133.4
1981,VANESSA,WP,West Pacific,P,Pacific,Extratropical,58,93,980,16AUG1981,23AUG1981,7,29.6,160.6
1981,WARREN,WP,West Pacific,P,Pacific,Extratropical,40,64,992,16AUG1981,21AUG1981,5,18.6,109.8
1981,HILARY,EP,East Pacific,P,Pacific,Tropical,86,138,,21AUG1981,28AUG1981,7,21,-117.1
1981,AGNES,WP,West Pacific,P,Pacific,Extratropical,92,148,950,25AUG1981,06SEP1981,12,24.9,126.5
1981,IRWIN,EP,East Pacific,P,Pacific,Tropical,52,84,,27AUG1981,31AUG1981,4,19.1,-105.5
1981,EMILY,NA,North Atlantic,A,Atlantic,Extratropical,92,148,966,31AUG1981,12SEP1981,12,39.4,-59.9
1981,BILL,WP,West Pacific,P,Pacific,Extratropical,86,138,960,01SEP1981,08SEP1981,7,28.2,145.6
1981,FLOYD,NA,North Atlantic,A,Atlantic,Tropical,115,185,975,03SEP1981,12SEP1981,9,26.4,-69.1
1981,GERT,NA,North Atlantic,A,Atlantic,Tropical,104,167,988,07SEP1981,15SEP1981,8,29,-72
1981,HARVEY,NA,North Atlantic,A,Atlantic,Extratropical,132,212,946,11SEP1981,20SEP1981,9,28.4,-62.6
1981,CLARA,WP,West Pacific,P,Pacific,Extratropical,115,185,925,13SEP1981,02OCT1981,19,18.3,122.9
1981,JOVA,EP,East Pacific,P,Pacific,Tropical,86,138,,14SEP1981,21SEP1981,7,16.7,-133.3
1981,DOYLE,WP,West Pacific,P,Pacific,Extratropical,81,130,965,19SEP1981,24SEP1981,5,29.1,161.8
1981,KNUT,EP,East Pacific,P,Pacific,Extratropical,63,101,,19SEP1981,21SEP1981,2,18.6,-109.9
1981,IRENE,NA,North Atlantic,A,Atlantic,Extratropical,121,195,959,21SEP1981,03OCT1981,12,25.8,-56.8
1981,ELSIE,WP,West Pacific,P,Pacific,Extratropical,138,222,895,23SEP1981,06OCT1981,13,16.7,135.3
1981,LIDIA,EP,East Pacific,P,Pacific,Tropical,52,84,,06OCT1981,08OCT1981,2,20.4,-109.5
1981,MAX,EP,East Pacific,P,Pacific,Tropical,52,84,,07OCT1981,10OCT1981,3,17.3,-117.2
1981,NORMA,EP,East Pacific,P,Pacific,Tropical,127,204,,08OCT1981,12OCT1981,4,17.8,-108.2
1981,FABIAN,WP,West Pacific,P,Pacific,Extratropical,52,84,994,10OCT1981,16OCT1981,6,11.5,109.8
1981,GAY,WP,West Pacific,P,Pacific,Extratropical,98,158,950,14OCT1981,23OCT1981,9,18.6,135
1981,OTIS,EP,East Pacific,P,Pacific,Tropical,86,138,,24OCT1981,30OCT1981,6,14,-101.9
1981,JOSE,NA,North Atlantic,A,Atlantic,Subtropical,52,84,998,29OCT1981,02NOV1981,4,31.5,-42.2
1981,KATRINA,NA,North Atlantic,A,Atlantic,Tropical,86,138,980,03NOV1981,07NOV1981,4,20,-80.5
1981,HAZEN,WP,West Pacific,P,Pacific,Extratropical,81,130,955,13NOV1981,23NOV1981,10,13.5,140.7
1981,IRMA,WP,West Pacific,P,Pacific,Extratropical,127,204,905,18NOV1981,27NOV1981,9,13.1,134.4
1981,JEFF,WP,West Pacific,P,Pacific,Tropical,46,74,1000,20NOV1981,26NOV1981,6,13.7,146.9
1981,KIT(-)1,WP,West Pacific,P,Pacific,Tropical,115,185,925,09DEC1981,22DEC1981,13,15.8,136.2
1981,LEE,WP,West Pacific,P,Pacific,Tropical,92,148,950,22DEC1981,29DEC1981,7,12.7,126.3
1980,ALBINE,SI,South Indian,I,Indian,Extratropical,,,,27NOV1979,06DEC1979,9,19.1,137
1980,OFA,SP,South Pacific,P,Pacific,Not Reported,63,101,980,09DEC1979,15DEC1979,6,-19.3,-169.7
1980,VIOLA/CLAUDE,SI,South Indian,I,Indian,Extratropical,127,204,930,09DEC1979,28DEC1979,19,-10.3,84.1
